text,user
The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/j8T9Vqlffe,BarackObama
It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob https://t.co/oKSLU2ADQi,BarackObama
Make sure you have all the factsäóîsign up to be part of the @OFA Truth Team. https://t.co/WozNFfFzW2 https://t.co/FrHVjmzd62,BarackObama
This is the largest annual global increase in renewable power capacityäóîever: https://t.co/9Eha0d5gbb #ActOnClimate,BarackObama
Watch: This is why people across the country have decided to #WearOrange today. https://t.co/IUguOJg2Zk,BarackObama
Gun violence takes too many lives in our country. Congress must do something about itäóîadd your name if you agree: https://t.co/H8Yh77Somm,BarackObama
"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange https://t.co/VplJtSGMaU",BarackObama
The noise around gun violence is loud.But we can be louder.#WearOrange https://t.co/lYA8JEFhvg,BarackObama
Join the thousands of people calling on Congress to do something about gun violenceäóîadd your name: https://t.co/M0QQvNiYdj #WearOrange,BarackObama
Gun violence takes far too many lives in America. Congress needs to act. #WearOrange https://t.co/TYqb1fklcu,BarackObama
RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again.äó_,BarackObama
LAST CHANCE: Keep calm and enter before the midnight deadline. https://t.co/GRHmsl26Hd https://t.co/RJxiN938k8,BarackObama
RT @Everytown: June 2 is almost here!How are you going to #WearOrange tomorrow? https://t.co/1y3ILsqdcu,BarackObama
Speak out against gun violenceäóî#WearOrange tomorrow. https://t.co/IUguOJg2Zk,BarackObama
Don't miss your chance to meet President Obama this summer. Enter before tonight's deadline: https://t.co/GLFCABWEuq,BarackObama
RT @WhiteHouse: äóìOur deficits havenäó»t grown these past seven and a half years; weäó»ve cut them by almost 75%.äó äóî@POTUS https://t.co/k24EI0FGäó_,BarackObama
This is progressäóîbut there's still more work to do to make sure our economy works for everybody. https://t.co/Gm8wvx0Gan,BarackObama
"LIVE: President Obama is speaking in Elkhart, Indiana, highlighting America's economic progress. https://t.co/x8XPvevF8e",BarackObama
"Tune in at 3:25 p.m. ET to watch President Obama speak in Elkhart, Indianaäóîseven years after his first visit. https://t.co/ams2ipvolb",BarackObama
"""Make the choice to do some good in the world."" Watch Judge Garland speak to high school seniors at his alma mater: https://t.co/lkiWqSFra7",BarackObama
You don't want to miss out on this opportunityäóîenter now before tonight's deadline. https://t.co/ZgquwBCiow https://t.co/VpuEcqR86Z,BarackObama
Suit upäóîenter for a chance to meet President Obama before the deadline. https://t.co/5WQWYBGrAJ https://t.co/I79QxFVYGF,BarackObama
The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI,BarackObama
"Because some Senate leaders won't do their jobs, the Supreme Court can't fully do its job. #DoYourJob https://t.co/gxXi7wCfg0",BarackObama
Share a laugh with President Obamaäóîenter now for your chance. https://t.co/pZ4bvOtFVx https://t.co/JkBo1fVrJ0,BarackObama
"""Today, and every day, let us remember the servicemen and women we have lost."" äóîPresident Obama https://t.co/x1lQbyFr2M",BarackObama
"""This Memorial weekend, I hope youäó»ll join me in acts of remembrance."" äóîPresident Obama https://t.co/UxDZMDjMdu",BarackObama
RT @SCOTUSnom: It's graduation day at Niles West High School! Watch Judge Garland speak live at 1pm ET: https://t.co/ta4ag8A0Ci https://t.cäó_,BarackObama
A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e,BarackObama
Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko,BarackObama
Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI,BarackObama
Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j,BarackObama
Judge Garland:Independent mind äìñHighly qualified äìñHas had bipartisan support äìñSenate leaders: #DoYourJob https://t.co/r2egTausVA,BarackObama
Tell your friends you fist bumped President Obamaäóîenter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6,BarackObama
Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd,BarackObama
Senate leaders need to stop obstructing our Supreme Courtäóîadd your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob,BarackObama
Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg,BarackObama
Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN,BarackObama
"If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII",BarackObama
Don't pass this upäóîenter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i,BarackObama
"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob",BarackObama
Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9,BarackObama
Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA,BarackObama
You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF,BarackObama
Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii,BarackObama
"President Obama did his job, now it's time for the Senate to fulfill its dutiesäóîsay you agree: https://t.co/JIdKOhTXci #DoYourJob",BarackObama
"On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy",BarackObama
"""This week my administration took a step to help more workers get the overtime pay theyäó»ve earned."" äóîPresident Obama https://t.co/w7ytjIKedL",BarackObama
"In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL",BarackObama
"This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1",BarackObama
Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob,BarackObama
Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp,BarackObama
"Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearingäóîspeak out: https://t.co/gls53URSMx",BarackObama
The uninsured rate just hit 9.1 percentäóîthe lowest ever recorded. https://t.co/Ew8ARCuDL2,BarackObama
Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0,BarackObama
"Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9",BarackObama
Stand up for middle-class workersäóîadd your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX,BarackObama
Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H,BarackObama
RT @WhiteHouse: Today we're updating and strengthening #overtime pay rules to make sure millions more Americans are paid fairly. https://t.äó_,BarackObama
Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT,BarackObama
LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ,BarackObama
This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda,BarackObama
LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54,BarackObama
RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded äÊÍ https://t.co/R78XeeSNq9 https:/äó_,BarackObama
Here's your chance: Tell President Obama what you're most thankful foräóîin person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW,BarackObama
"Judge Garland's former clerks have a lot to say about his record, work-life balance, and moreäóîtake a look: https://t.co/eHIgwaid6N",BarackObama
Senate leaders are continuing to obstruct a fair hearing for Judge Garlandäóîhelp put the pressure on: https://t.co/oCAPRllPZX #DoYourJob,BarackObama
It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN,BarackObama
April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a,BarackObama
Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob,BarackObama
"LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63",BarackObama
RT @BuzzFeed: Tune in this afternoon as @chrisgeidner interviews President Obama live from the White House on FB Live and YouTube! https://äó_,BarackObama
We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN,BarackObama
Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH,BarackObama
Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate,BarackObama
Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr,BarackObama
Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W,BarackObama
Say you support a fair #SCOTUS nomination processäóîspeak up now: https://t.co/L6HonojsCg,BarackObama
Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S,BarackObama
Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob,BarackObama
Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate,BarackObama
The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8,BarackObama
We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7,BarackObama
The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU,BarackObama
Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0,BarackObama
Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob,BarackObama
Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM,BarackObama
"RT @SCOTUSnom: Like the #SCOTUS nominees before him, Judge Garland filled out a questionnaire for Senators: https://t.co/01zuyMOQT4 https:/äó_",BarackObama
Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: https://t.co/5nEoT9T8KV,BarackObama
Judge Garland has impeccable credentialsäóîhe deserves a fair hearing from the Senate. #DoYourJob https://t.co/vqtTB1J4hL,BarackObama
Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob,BarackObama
Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc,BarackObama
President Obama has a message for @OFA supporters on the work ahead: https://t.co/2lW82lhIk3,BarackObama
"""This Motheräó»s Day, say thank you. Say, 'I love you.'"" äóîPresident Obama https://t.co/LE1oaV5dr4",BarackObama
Add your name if you think Senate leaders need to stop obstructing our Supreme Court: https://t.co/7vSk8oDw6i #DoYourJob,BarackObama
"RT @WhiteHouse: äóìThe economy has been growing, unemployment has been falling, and wages have been risingäó äóî@POTUS https://t.co/hlZI0T2HE2",BarackObama
74 consecutive monthsäóîmore than six yearsäóîof private-sector job growth. Let's keep up the progress. https://t.co/igXXN83jCy,BarackObama
LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. https://t.co/Qem7LCIZVz,BarackObama
"The economy added 160,000 jobs in Apriläóîa record-breaking 74 months of private-sector job growth.",BarackObama
President Obama just granted clemency to 58 men and women who've earned a second chance: https://t.co/TRIAGYd9Pk #FixTheSystem,BarackObama
Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob,BarackObama
Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa,BarackObama
"RT @WhiteHouse: ""A young girl shouldn't have to go to Washington to be heard."" äóî@POTUS on 8-year-old Mari: https://t.co/fKPGpHwvCa https://äó_",BarackObama
"President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp",BarackObama
"LIVE: President Obama is speaking at Northwestern High School in Flint, Michigan. https://t.co/hg4ZAhZZId",BarackObama
Retweet if you agree. #DoYourJob https://t.co/WjTM07LRL4,BarackObama
Make your voice heard on a fair #SCOTUS nomination processäóîadd your name today: https://t.co/kHWdaefQAP #DoYourJob,BarackObama
LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm,BarackObama
Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP,BarackObama
American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H,BarackObama
The United States just hit one million solar installationsäóîenough to power 5.5 million homes. #MillionSolarStrong,BarackObama
Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob,BarackObama
Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy,BarackObama
Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l,BarackObama
It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt,BarackObama
"""And with that, I just have two more words to sayäóîObama out."" äóîPresident Obama at the #WHCDDon't miss this: https://t.co/T4YNBb30zJ",BarackObama
"Watch ""Couch Commander"" President Obama at last night's #WHCD: https://t.co/MF3iohymbP",BarackObama
LIVE: President Obama is speaking at the #WHCD. https://t.co/U8C7OEGjEC,BarackObama
"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG",BarackObama
"""Poll after poll shows a majority of Americans think Senate Republicans should do their job."" äóîPresident Obama https://t.co/L7wi8kiFj4",BarackObama
"In the weekly address, President Obama has a simple message for Senate Republicans: #DoYourJob. https://t.co/Vj0BuPXlKM",BarackObama
Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJob https://t.co/ZGcyGEv2CS,BarackObama
Clean air makes for healthier and safer communities. #ActOnClimate https://t.co/uuPdv41v0u,BarackObama
Hundreds of thousands of Americans are calling on Senate leaders to fill the #SCOTUS vacancyäóîjoin them: https://t.co/9LwydN9bmk,BarackObama
It's been more than 40 days since Judge Garland was nominated. Senate leaders: #DoYourJob. https://t.co/RUBRebSJhZ,BarackObama
"Don't let climate change deniers jeopardize the progress we've made toward a safer, healthier future. Call them out: https://t.co/GV1Stqvdoq",BarackObama
Fighting climate change will save Americans money at the gas pump. #ActOnClimate https://t.co/ePl93jLYTU,BarackObama
Add your name if you support global efforts to tackle climate change: https://t.co/IQJzH7sb2C,BarackObama
Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJob https://t.co/GaN9kDsQIp,BarackObama
"For the health of our children and grandchildren, we have to #ActOnClimate. https://t.co/pJz7ODyr3p",BarackObama
The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: https://t.co/JmvJa0rHns,BarackObama
Watch: Professor Obama has a #SCOTUS lesson for obstructionists in the Senate. #DoYourJob https://t.co/CtFP33X8Lv,BarackObama
"""Not to let the Constitution function is totally irresponsible and it's never happened like this before."" äóî@VP https://t.co/y6FXMAEzzd",BarackObama
Don't let climate change deniers derail progressäóîshow your support for bold action on climate change: https://t.co/ZeUmitNSUb #ActOnClimate,BarackObama
The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement. https://t.co/gk7BWRRBqA,BarackObama
ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreementäóîthe first ever global climate deal. https://t.co/Jlg4q4piDu,BarackObama
We all play a part in helping to stop gun violence. Do your partäóî#WearOrange on June 2. https://t.co/IUguOJg2Zk,BarackObama
We're already seeing the effects of climate change. Denial is unacceptable. #ActOnClimate https://t.co/k3sphu7KgC,BarackObama
Show your support for bold moves to combat climate changeäóîadd your name: https://t.co/Wof6TIp08t #ActOnClimate,BarackObama
Carbon pollution is the biggest contributor to climate changeäóîand President Obama is taking it head on. https://t.co/lZlIAyD9UV,BarackObama
"""We have criminal justice policies, including unfair sentencing laws, that need to be reformed."" äóîPresident Obama https://t.co/ovSB7lu9Kl",BarackObama
"In the weekly address, President Obama talks about his efforts to improve our criminal justice system. https://t.co/7jF32GGJ3c #FixTheSystem",BarackObama
"""From our family to yours, chag sameach."" äóîPresident Obama #Passover",BarackObama
Happy #EarthDay. https://t.co/grX8lqPkKI,BarackObama
RT @VancityReynolds: Huge day for our Great Green Spinning Chunk of Awesome. Thank you world leaders for taking #ClimateAction. https://t.cäó_,BarackObama
We can tackle climate changeäóîbut it's going to take all of us working together. #ActOnClimate https://t.co/LEvJFzebLA,BarackObama
RT @Interior: Healthy parks = Healthy planet _ôë_#EarthDay #ActOnClimate https://t.co/dw4xmiaDZY,BarackObama
Bold action on climate change matters. #ActOnClimate https://t.co/fzKtmRyFCQ,BarackObama
Say you'll stand up for bold action to fight climate change: https://t.co/fU0rSHhQT1 #ActOnClimate,BarackObama
"RT @WhiteHouse: äóìToday, on #EarthDay, our governments, along with about 170 others, are in New York to sign that agreement.äó äóî@POTUS https:äó_",BarackObama
The Paris Agreement is a big deal. #ActOnClimate https://t.co/j75MzQKH0V,BarackObama
RT @OFA: President Obama is protecting our lands and waters for future generations. #NationalParkWeek https://t.co/4361K1TEeg,BarackObama
"""'A strong spirit transcends rules,' Prince once saidäóîand nobody's spirit was stronger, bolder, or more creative."" äóîPresident Obama",BarackObama
President Obama is investing in a more sustainable future. #ActOnClimate https://t.co/MbDFRg0QcP,BarackObama
RT @WhiteHouse: .@VP breaks down why it's time for the Senate Republicans to give the President's @SCOTUSnom a hearing. #DoYourJob  https:/äó_,BarackObama
We can't let climate change deniers derail progressäóîsay you stand for bold action: https://t.co/965Ps8qIfC #ActOnClimate,BarackObama
Continuing to invest in clean energy like solar power is critical in the fight to #ActOnClimate. https://t.co/wvIKlRDDOD,BarackObama
"Last year, wind energy generated enough electricity to power 17.5 million homes: https://t.co/RBMQxG7Pes #ActOnClimate",BarackObama
Add your name to support bold action to combat climate change: https://t.co/b1d4PFfxyY #ActOnClimate,BarackObama
Climate change is realäóîand it's devastating communities across the country. We have #ActOnClimate now. https://t.co/RD8EC74QXZ,BarackObama
The wind energy industry keeps growingäóîhere's the latest on its record-setting year: https://t.co/hf4vFdL0ze #ActOnClimate,BarackObama
Stand up today for a fair Supreme Court nomination process: https://t.co/ZNdQVurk9h #DoYourJob,BarackObama
Happy National Park Week. Go #FindYourPark today. https://t.co/B00kPjS35Q https://t.co/uTNnDkSw6O,BarackObama
President Obama's #ImmigrationAction could have a big economic impact. https://t.co/ss6UaGH8C3,BarackObama
Last month continued the streak of record-breaking global temperatures. https://t.co/HQk5xSCCkV #ActOnClimate,BarackObama
This is unprecedented. #DoYourJob https://t.co/bAo3uLvDtT,BarackObama
Show your support for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/o4vCIrG0HX #DoYourJob,BarackObama
Editorial boards are making their voices heard on the #SCOTUS nomination process. See what they're saying: https://t.co/1teSLORDsG,BarackObama
Add your name if you think the Senate should give Judge Garland fair consideration: https://t.co/mlzf0SeE8t https://t.co/JjJMIwiEbF,BarackObama
See what editorial boards are saying about Senate leaders' refusal to give Judge Garland a fair hearing: https://t.co/FETn702lVz,BarackObama
This kind of Senate obstructionism is completely unprecedented. #DoYourJob https://t.co/gPazJAImPi,BarackObama
Climate change means wildfires are now a continual threat in some parts of the country: https://t.co/uR7S3onk4T #ActOnClimate,BarackObama
RT @WhiteHouse: .@POTUS highlights a few of the young innovators at the #WHScienceFair: https://t.co/zebPBWO67z https://t.co/lA6FZFUYsk,BarackObama
LIVE: President Obama is delivering remarks at the #WHScienceFair. https://t.co/b01pncM9iY,BarackObama
Tune in at 2:50 p.m. ET to watch President Obama speak at the #WHScienceFair: https://t.co/HRBcwVcXv4,BarackObama
Judge Garland is highly qualified for the Supreme Courtäóîhe deserves a hearing. https://t.co/P4g3JSQYem #DoYourJob https://t.co/6D9Adjikoz,BarackObama
Read why having nine Supreme Court justices is critical for our judicial system: https://t.co/2M6XYgYlK3 #DoYourJob,BarackObama
It's time. #EqualPayDay https://t.co/VpcBDOHABW,BarackObama
"""Improving gender equality would add at least $2.1 trillion to U.S. gross domestic product by 2025."" https://t.co/YHZW8QPEpR #EqualPayDay",BarackObama
Retweet if you agree. #EqualPayDay https://t.co/tOZuPJJsX5,BarackObama
Stand up for equal payäóîadd your name now: https://t.co/X3NldyL4LJ #EqualPayDay,BarackObama
"""I'm here to say we will close the wage gap."" äóîPresident Obama #EqualPayDay https://t.co/NqmuWFRJHO",BarackObama
LIVE: President Obama is speaking about women's equality on #EqualPayDay. https://t.co/aulLEiX9Je,BarackObama
Tune in at 11:25 a.m. ET to watch as President Obama designates a new national monument honoring women's equality: https://t.co/dP0wa1U6bc,BarackObama
"RT @WhiteHouse: On #EqualPayDay, @POTUS will designate a new national monument honoring womenäó»s equality: https://t.co/smysRM3uDq https://täó_",BarackObama
Side by side. #NationalPetDay https://t.co/nvursfUJqE,BarackObama
"RT @SCOTUSnom: ICYMI: @POTUS discusses what his hope is in the Senate regarding his nominee, Judge Garland. (Hint: #DoYourJob) https://t.äó_",BarackObama
We cannot let political gridlock and dysfunction spread to our Supreme Court. https://t.co/ieJPV45nK5,BarackObama
It's time for the United States to #LeadOnLeaveäóîshow your support if you agree: https://t.co/XtTmJH00Y9,BarackObama
Retweet if you believe it's time for the United States to #LeadOnLeave. https://t.co/8jsAkBBqzx,BarackObama
Speak up for a fair hearing for Judge Merrick Garland: https://t.co/Tf8yVdukBx #DoYourJob,BarackObama
This is unprecedented. #DoYourJob https://t.co/kMdn564dCW,BarackObama
Add a comment if you agree: American workers shouldn't have to choose between their health and a paycheck. https://t.co/AbSVkV1sEr,BarackObama
Working families in America should have the basic security of paid sick leave. #LeadOnLeave https://t.co/0jxbEnUUJg,BarackObama
"If you think Judge Merrick Garland deserves a fair hearing and an up-or-down vote, add your name: https://t.co/EDECatQHmj #DoYourJob",BarackObama
"RT @SCOTUSnom: ""Why is it so hard for this guy to get a hearing and a vote?"" äóî@POTUS on GOP obstruction of #SCOTUS nom. #DoYourJob https://äó_",BarackObama
LIVE: The President is at @UChicagoLaw discussing why Judge Garland deserves a fair hearing and an up-or-down vote. https://t.co/OKb612WkWb,BarackObama
Tune in at 3:30 p.m. ET to watch President Obama speak about the #SCOTUS nomination process at @UChicagoLaw: https://t.co/hMSxVb9hpA,BarackObama
Read what a former @UChicagoLaw student learned from Professor Obama: https://t.co/fubKEiPum1 https://t.co/9DrfKTYIAS,BarackObama
Show your support for the proposal to expand paid sick leaveäóîadd a comment today: https://t.co/3zFKbN3E0v #LeadOnLeave,BarackObama
The U.S. is the only advanced nation that doesn't guarantee paid sick leaveäóîit's time to change that. #LeadOnLeave https://t.co/LoUwswnXLg,BarackObama
The Senate has more than enough time to give Judge Garland a fair up-or-down vote. #DoYourJob https://t.co/ybHNMwMWLm,BarackObama
RT @SmlBizMajority: Obamaäó»s National Monuments Have Been An Economic Boon For Local Economies https://t.co/VDPBXBSMJR via @climateprogress,BarackObama
Add your voice to the thousands calling on Senate leaders to give Judge Merrick Garland a fair hearing: https://t.co/RPAVha9eW9 #DoYourJob,BarackObama
RT @FactsOnClimate: It's #PublicHealthWeek. Stay informed about how climate change could impact your health äÊÍ https://t.co/sFXGtphj42 httpsäó_,BarackObama
"If we don't #ActOnClimate now, the sea level could rise by more than six feet by the end of the century: https://t.co/xDvYsS3aYA",BarackObama
Clean energy currently employs 2.5 million people in the United States. Check it out: https://t.co/ToV5ZYc5kI #ActOnClimate,BarackObama
Ten million workers in California and New York now have better economic security: https://t.co/ivMeLnflQI #RaiseTheWage,BarackObama
"RT @WhiteHouse: ""We should keep building an economy where everybody has a fair shot, and everybody plays by the same rules."" äóî@POTUS https:äó_",BarackObama
LIVE: President Obama is delivering a statement on the economy. https://t.co/7u5ZLGAoK4,BarackObama
Tune in at 12:15 p.m. ET to watch President Obama deliver a statement about the economy: https://t.co/yOJQ9yCJJ9,BarackObama
"""Supreme Court struggles with just eight justices."" https://t.co/ql8DEPqrIg #DoYourJob",BarackObama
An overwhelming majority of Americans want a fair #SCOTUS nomination processäóîadd your name if you're one of them: https://t.co/rC9AMKaQVm,BarackObama
Judge Merrick Garland received bipartisan support in the past. Today should be no different. #DoYourJob https://t.co/4S4E2x8RZk,BarackObama
Stay informed and get the facts with the @OFA Truth Team: https://t.co/3GuF7OCxdC https://t.co/ypohneIQcS,BarackObama
"Our economy is making real progress, but we have to keep fighting to make sure that it works for everybody. https://t.co/i10j4c9dTo",BarackObama
"""Another encouraging jobs report,"" as the longest streak of private-sector job growth on record continues. https://t.co/SfwVx1mkwu",BarackObama
"The United States of America has the strongest, most durable economy in the worldäóîand it's getting better. https://t.co/mCyYWccvf5",BarackObama
"The economy added 215,000 jobs in Marchäóîa record-breaking 73 months of private-sector job growth.",BarackObama
This is itäóîyour last chance to win a free trip to Chicago to meet James Taylor: https://t.co/ryoo6ZGLdo https://t.co/y8BYvl0HIb,BarackObama
DEADLINE: Chip in to support this grassroots movement before midnight tonight. https://t.co/1jc6aDshbl https://t.co/DJDHZQMMWn,BarackObama
You've got a friend that wants to meet James Taylor? Enter today and you could both be heading to Chicago: https://t.co/pXfBEQYcES,BarackObama
Marriage equality. Obamacare. A global climate agreement. Push for more progress: https://t.co/aT3bWC5EjY https://t.co/OFqJ3OUjoM,BarackObama
Get weekly updates on everything from the #SCOTUS nomination process to climate change: https://t.co/mqDVfWXVbZ https://t.co/Ms5hVDn8se,BarackObama
Calling all supportersäóîthe fundraising deadline is here. Do your part to chip in: https://t.co/mRBj02GezI https://t.co/md6ajk1oki,BarackObama
Enjoy the tunes of James Taylor in Chicago this summeräóîenter before tomorrow's deadline: https://t.co/Uid4X7idZA https://t.co/hhhBdEhfzq,BarackObama
Time's almost up. Pitch in before the deadline: https://t.co/T5y1mvq8Zu https://t.co/lKZxwjirge,BarackObama
Tell Senate leaders to do their jobs and give Judge Garland a fair hearing: https://t.co/WBgbg7zLPR #DoYourJob https://t.co/uequq6N7pl,BarackObama
Make a play before the big fundraising deadline tomorrowäóîpitch in now: https://t.co/1AnNryV2ls https://t.co/fDbZmlBGGz,BarackObama
A free flight to Chicago.A free hotel room.Tickets to see the legendary James Taylor.Enter now: https://t.co/2frBiqy0q5,BarackObama
Start your enginesäóîthe big fundraising deadline is coming up. Chip in: https://t.co/bWWIWl8vWU https://t.co/v7tSjLAct9,BarackObama
Ever met a music legend? Here's your chanceäóîmeet James Taylor in Chicago this summer: https://t.co/6QAeg2ZqxX https://t.co/Q0EyXlAXA4,BarackObama
Judge Merrick Garland deserves fair consideration from the Senate: https://t.co/kaCTVBclmh #DoYourJob https://t.co/IljdAUY3qB,BarackObama
Read President Obama's op-ed on why Judge Merrick Garland deserves a Senate hearing: https://t.co/1ZPiOzQszv #DoYourJob,BarackObama
RT @VP: We all have to do our job -- including the U.S. Senate.https://t.co/P2sRPodYoZ,BarackObama
Judge Garland deserves a fair hearing. https://t.co/SZPqoMUI5t,BarackObama
Add your name for a chance to see James Taylor perform live in Chicago this summer: https://t.co/3Iz7oEkTzq https://t.co/EhvQXqDcmI,BarackObama
LIVE: President Obama and @FLOTUS are participating in the annual White House #EasterEggRoll. https://t.co/VM9ImySkCQ,BarackObama
"RT @WhiteHouse: Watch how one of our oldest traditions, the White House #EasterEggRoll, has evolved over the past 138 years. https://t.co/2äó_",BarackObama
"""We wish all who celebrate a blessed and joyful Easter."" äóîPresident Obama https://t.co/sSls4YLCYe",BarackObama
